t,ee_box_depth,ee_box_force_norm,n_pairs
1.794000,0.00000000,0.0000,1
1.795000,0.00000000,0.0000,1
1.796000,0.00000000,0.0000,1
1.796875,0.00000000,0.0000,1
1.797000,0.00000000,0.0000,1
1.798000,0.00000000,0.0000,1
1.799000,0.00000000,0.0000,1
1.800000,0.00000000,0.0000,1
1.800000,0.00000000,0.0000,1
1.801000,0.00000000,0.0000,1
1.802000,0.00000000,0.0000,1
1.803000,0.00000000,0.0000,1
1.804000,0.00000000,0.0000,1
1.805000,0.00000000,0.0000,1
1.806000,0.00000000,0.0000,1
1.807000,0.00000000,0.0000,1
1.808000,0.00000000,0.0000,1
1.809000,0.00000000,0.0000,1
1.810000,0.00000000,0.0000,1
1.810000,0.00000000,0.0000,1
1.811000,0.00000000,0.0000,1
1.812000,0.00000000,0.0000,1
1.812500,0.00000000,0.0000,1
1.813000,0.00000000,0.0000,1
1.814000,0.00000000,0.0000,1
1.815000,0.00000000,0.0000,1
1.816000,0.00000000,0.0000,1
1.817000,0.00000000,0.0000,1
1.818000,0.00000000,0.0000,1
1.819000,0.00000000,0.0000,1
1.820000,0.00000000,0.0000,1
1.820000,0.00000000,0.0000,1
1.821000,0.00000000,0.0000,1
1.822000,0.00000000,0.0000,1
1.823000,0.00000000,0.0000,1
1.824000,0.00000000,0.0000,1
1.825000,0.00000000,0.0000,1
1.826000,0.00000000,0.0000,1
1.827000,0.00000000,0.0000,1
1.828000,0.00000000,0.0000,1
1.828125,0.00000000,0.0000,1
1.829000,0.00000000,0.0000,1
1.830000,0.00000000,0.0000,1
1.830000,0.00000000,0.0000,1
1.831000,0.00000000,0.0000,1
1.832000,0.00000000,0.0000,1
1.833000,0.00000000,0.0000,1
1.834000,0.00000000,0.0000,1
1.835000,0.00000000,0.0000,1
1.836000,0.00000000,0.0000,1
1.837000,0.00000000,0.0000,1
1.838000,0.00000000,0.0000,1
1.839000,0.00000000,0.0000,1
1.840000,0.00000000,0.0000,1
1.840000,0.00000000,0.0000,1
1.841000,0.00000000,0.0000,1
1.842000,0.00000000,0.0000,1
1.843000,0.00000000,0.0000,1
1.843750,0.00000000,0.0000,1
1.844000,0.00000000,0.0000,1
1.845000,0.00000000,0.0000,1
1.846000,0.00000000,0.0000,1
1.847000,0.00000000,0.0000,1
1.848000,0.00000000,0.0000,1
1.849000,0.00000000,0.0000,1
1.850000,0.00000000,0.0000,1
1.850000,0.00000000,0.0000,1
1.851000,0.00000000,0.0000,1
1.852000,0.00000000,0.0000,1
1.853000,0.00000000,0.0000,1
1.854000,0.00000000,0.0000,1
1.855000,0.00000000,0.0000,1
1.856000,0.00000000,0.0000,1
1.857000,0.00000000,0.0000,1
1.858000,0.00000000,0.0000,1
1.859000,0.00000000,0.0000,1
1.859375,0.00000000,0.0000,1
1.860000,0.00000000,0.0000,1
1.860000,0.00000000,0.0000,1
1.861000,0.00000000,0.0000,1
1.862000,0.00000000,0.0000,1
1.863000,0.00000000,0.0000,1
1.864000,0.00000000,0.0000,1
1.865000,0.00000000,0.0000,1
1.866000,0.00000000,0.0000,1
1.867000,0.00000000,0.0000,1
1.868000,0.00000000,0.0000,1
1.869000,0.00000000,0.0000,1
1.870000,0.00000000,0.0000,1
1.870000,0.00000000,0.0000,1
1.871000,0.00000000,0.0000,1
1.872000,0.00000000,0.0000,1
1.873000,0.00000000,0.0000,1
1.874000,0.00000000,0.0000,1
1.875000,0.00000000,0.0000,1
1.876000,0.00000000,0.0000,1
1.877000,0.00000000,0.0000,1
1.878000,0.00000000,0.0000,1
1.879000,0.00000000,0.0000,1
1.880000,0.00000000,0.0000,1
1.880000,0.00000000,0.0000,1
1.881000,0.00000000,0.0000,1
1.882000,0.00000000,0.0000,1
1.883000,0.00000000,0.0000,1
1.884000,0.00000000,0.0000,1
1.885000,0.00000000,0.0000,1
1.886000,0.00000000,0.0000,1
1.887000,0.00000000,0.0000,1
1.888000,0.00000000,0.0000,1
1.889000,0.00000000,0.0000,1
1.890000,0.00000000,0.0000,1
1.890000,0.00000000,0.0000,1
1.890625,0.00000000,0.0000,1
1.891000,0.00000000,0.0000,1
1.892000,0.00000000,0.0000,1
1.893000,0.00000000,0.0000,1
1.894000,0.00000000,0.0000,1
1.895000,0.00000000,0.0000,1
1.896000,0.00000000,0.0000,1
1.897000,0.00000000,0.0000,1
1.898000,0.00000000,0.0000,1
1.899000,0.00000000,0.0000,1
1.900000,0.00000000,0.0000,1
1.900000,0.00000000,0.0000,1
1.901000,0.00000000,0.0000,1
1.902000,0.00000000,0.0000,1
1.903000,0.00000000,0.0000,1
1.904000,0.00000000,0.0000,1
1.905000,0.00000000,0.0000,1
1.906000,0.00000000,0.0000,1
1.906250,0.00000000,0.0000,1
1.907000,0.00000000,0.0000,1
1.908000,0.00000000,0.0000,1
1.909000,0.00000000,0.0000,1
1.910000,0.00000000,0.0000,1
1.910000,0.00000000,0.0000,1
1.911000,0.00000000,0.0000,1
1.912000,0.00000000,0.0000,1
1.913000,0.00000000,0.0000,1
1.914000,0.00000000,0.0000,1
1.915000,0.00000000,0.0000,1
1.916000,0.00000000,0.0000,1
1.917000,0.00000000,0.0000,1
1.918000,0.00000000,0.0000,1
1.919000,0.00000000,0.0000,1
1.920000,0.00000000,0.0000,1
1.920000,0.00000000,0.0000,1
1.921000,0.00000000,0.0000,1
1.921875,0.00000000,0.0000,1
1.922000,0.00000000,0.0000,1
1.923000,0.00000000,0.0000,1
1.924000,0.00000000,0.0000,1
1.925000,0.00000000,0.0000,1
1.926000,0.00000000,0.0000,1
1.927000,0.00000000,0.0000,1
1.928000,0.00000000,0.0000,1
1.929000,0.00000000,0.0000,1
1.930000,0.00000000,0.0000,1
1.930000,0.00000000,0.0000,1
1.931000,0.00000000,0.0000,1
1.932000,0.00000000,0.0000,1
1.933000,0.00000000,0.0000,1
1.934000,0.00000000,0.0000,1
1.935000,0.00000000,0.0000,1
1.936000,0.00000000,0.0000,1
1.937000,0.00000000,0.0000,1
1.937500,0.00000000,0.0000,1
1.938000,0.00000000,0.0000,1
1.939000,0.00000000,0.0000,1
1.940000,0.00000000,0.0000,1
1.940000,0.00000000,0.0000,1
1.941000,0.00000000,0.0000,1
1.942000,0.00000000,0.0000,1
1.943000,0.00000000,0.0000,1
1.944000,0.00000000,0.0000,1
1.945000,0.00000000,0.0000,1
1.946000,0.00000000,0.0000,1
1.947000,0.00000000,0.0000,1
1.948000,0.00000000,0.0000,1
1.949000,0.00000000,0.0000,1
1.950000,0.00000000,0.0000,1
1.950000,0.00000000,0.0000,1
1.951000,0.00000000,0.0000,1
1.952000,0.00000000,0.0000,1
1.953000,0.00000000,0.0000,1
1.953125,0.00000000,0.0000,1
1.954000,0.00000000,0.0000,1
1.955000,0.00000000,0.0000,1
1.956000,0.00000000,0.0000,1
1.957000,0.00000000,0.0000,1
1.958000,0.00000000,0.0000,1
1.959000,0.00000000,0.0000,1
1.960000,0.00000000,0.0000,1
1.960000,0.00000000,0.0000,1
1.961000,0.00000000,0.0000,1
1.962000,0.00000000,0.0000,1
1.963000,0.00000000,0.0000,1
1.964000,0.00000000,0.0000,1
1.965000,0.00000000,0.0000,1
1.966000,0.00000000,0.0000,1
1.967000,0.00000000,0.0000,1
1.968000,0.00000000,0.0000,1
1.968750,0.00000000,0.0000,1
1.969000,0.00000000,0.0000,1
1.970000,0.00000000,0.0000,1
1.970000,0.00000000,0.0000,1
1.971000,0.00000000,0.0000,1
1.972000,0.00000000,0.0000,1
1.973000,0.00000000,0.0000,1
1.974000,0.00000000,0.0000,1
1.975000,0.00000000,0.0000,1
1.976000,0.00000000,0.0000,1
1.977000,0.00000000,0.0000,1
1.978000,0.00000000,0.0000,1
1.979000,0.00000000,0.0000,1
1.980000,0.00000000,0.0000,1
1.980000,0.00000000,0.0000,1
1.981000,0.00000000,0.0000,1
1.982000,0.00000000,0.0000,1
1.983000,0.00000000,0.0000,1
1.984000,0.00000000,0.0000,1
1.984375,0.00000000,0.0000,1
1.985000,0.00000000,0.0000,1
1.986000,0.00000000,0.0000,1
1.987000,0.00000000,0.0000,1
1.988000,0.00000000,0.0000,1
1.989000,0.00000000,0.0000,1
1.990000,0.00000000,0.0000,1
1.990000,0.00000000,0.0000,1
1.991000,0.00000000,0.0000,1
1.992000,0.00000000,0.0000,1
1.993000,0.00000000,0.0000,1
1.994000,0.00000000,0.0000,1
1.995000,0.00000000,0.0000,1
1.996000,0.00000000,0.0000,1
1.997000,0.00000000,0.0000,1
1.998000,0.00000000,0.0000,1
1.999000,0.00000000,0.0000,1
2.000000,0.00000000,0.0000,1
2.000000,0.00000000,0.0000,1
2.001000,0.00000000,0.0000,1
2.002000,0.00000000,0.0000,1
2.003000,0.00000000,0.0000,1
2.004000,0.00000000,0.0000,1
2.005000,0.00000000,0.0000,1
2.006000,0.00000000,0.0000,1
2.007000,0.00000000,0.0000,1
2.008000,0.00000000,0.0000,1
2.009000,0.00000000,0.0000,1
2.010000,0.00000000,0.0000,1
2.010000,0.00000000,0.0000,1
2.011000,0.00000000,0.0000,1
2.012000,0.00000000,0.0000,1
2.013000,0.00000000,0.0000,1
2.014000,0.00000000,0.0000,1
2.015000,0.00000000,0.0000,1
2.015625,0.00000000,0.0000,1
2.016000,0.00000000,0.0000,1
2.017000,0.00000000,0.0000,1
2.018000,0.00000000,0.0000,1
2.019000,0.00000000,0.0000,1
2.020000,0.00000000,0.0000,1
2.020000,0.00000000,0.0000,1
2.021000,0.00000000,0.0000,1
2.022000,0.00000000,0.0000,1
2.023000,0.00000000,0.0000,1
2.024000,0.00000000,0.0000,1
2.025000,0.00000000,0.0000,1
2.026000,0.00000000,0.0000,1
2.027000,0.00000000,0.0000,1
2.028000,0.00000000,0.0000,1
2.029000,0.00000000,0.0000,1
2.030000,0.00000000,0.0000,1
2.030000,0.00000000,0.0000,1
2.031000,0.00000000,0.0000,1
2.031250,0.00000000,0.0000,1
2.032000,0.00000000,0.0000,1
2.033000,0.00000000,0.0000,1
2.034000,0.00000000,0.0000,1
2.035000,0.00000000,0.0000,1
2.036000,0.00000000,0.0000,1
2.037000,0.00000000,0.0000,1
2.038000,0.00000000,0.0000,1
2.039000,0.00000000,0.0000,1
2.040000,0.00000000,0.0000,1
2.040000,0.00000000,0.0000,1
2.041000,0.00000000,0.0000,1
2.042000,0.00000000,0.0000,1
2.043000,0.00000000,0.0000,1
2.044000,0.00000000,0.0000,1
2.045000,0.00000000,0.0000,1
2.046000,0.00000000,0.0000,1
2.046875,0.00000000,0.0000,1
2.047000,0.00000000,0.0000,1
2.048000,0.00000000,0.0000,1
2.049000,0.00000000,0.0000,1
2.050000,0.00000000,0.0000,1
2.050000,0.00000000,0.0000,1
2.051000,0.00000000,0.0000,1
2.052000,0.00000000,0.0000,1
2.053000,0.00000000,0.0000,1
2.054000,0.00000000,0.0000,1
2.055000,0.00000000,0.0000,1
2.056000,0.00000000,0.0000,1
2.057000,0.00000000,0.0000,1
2.058000,0.00000000,0.0000,1
2.059000,0.00000000,0.0000,1
2.060000,0.00000000,0.0000,1
2.061000,0.00000000,0.0000,1
2.062000,0.00000000,0.0000,1
2.062500,0.00000000,0.0000,1
2.063000,0.00000000,0.0000,1
2.064000,0.00000000,0.0000,1
2.065000,0.00000000,0.0000,1
2.066000,0.00000000,0.0000,1
2.067000,0.00000000,0.0000,1
2.068000,0.00000000,0.0000,1
2.069000,0.00000000,0.0000,1
2.070000,0.00000000,0.0000,1
2.071000,0.00000000,0.0000,1
2.072000,0.00000000,0.0000,1
2.073000,0.00000000,0.0000,1
2.074000,0.00000000,0.0000,1
2.075000,0.00000000,0.0000,1
2.076000,0.00000000,0.0000,1
2.077000,0.00000000,0.0000,1
2.078000,0.00000000,0.0000,1
2.078125,0.00000000,0.0000,1
2.079000,0.00000000,0.0000,1
2.080000,0.00000000,0.0000,1
2.080000,0.00000000,0.0000,1
2.081000,0.00000000,0.0000,1
2.082000,0.00000000,0.0000,1
2.083000,0.00000000,0.0000,1
2.084000,0.00000000,0.0000,1
2.085000,0.00000000,0.0000,1
2.086000,0.00000000,0.0000,1
2.087000,0.00000000,0.0000,1
2.088000,0.00000000,0.0000,1
2.089000,0.00000000,0.0000,1
2.090000,0.00000000,0.0000,1
2.090000,0.00000000,0.0000,1
2.091000,0.00000000,0.0000,1
2.092000,0.00000000,0.0000,1
2.093000,0.00000000,0.0000,1
2.093750,0.00000000,0.0000,1
2.094000,0.00000000,0.0000,1
2.095000,0.00000000,0.0000,1
2.096000,0.00000000,0.0000,1
2.097000,0.00000000,0.0000,1
2.098000,0.00000000,0.0000,1
2.099000,0.00000000,0.0000,1
2.100000,0.00000000,0.0000,1
2.100000,0.00000000,0.0000,1
2.101000,0.00000000,0.0000,1
2.102000,0.00000000,0.0000,1
2.103000,0.00000000,0.0000,1
2.104000,0.00000000,0.0000,1
2.105000,0.00000000,0.0000,1
2.106000,0.00000000,0.0000,1
2.107000,0.00000000,0.0000,1
2.108000,0.00000000,0.0000,1
2.109000,0.00000000,0.0000,1
2.109375,0.00000000,0.0000,1
2.110000,0.00000000,0.0000,1
2.110000,0.00000000,0.0000,1
2.111000,0.00000000,0.0000,1
2.112000,0.00000000,0.0000,1
2.113000,0.00000000,0.0000,1
2.114000,0.00000000,0.0000,1
2.115000,0.00000000,0.0000,1
2.116000,0.00000000,0.0000,1
2.117000,0.00000000,0.0000,1
2.118000,0.00000000,0.0000,1
2.119000,0.00000000,0.0000,1
2.120000,0.00000000,0.0000,1
2.120000,0.00000000,0.0000,1
2.121000,0.00000000,0.0000,1
2.122000,0.00000000,0.0000,1
2.123000,0.00000000,0.0000,1
2.124000,0.00000000,0.0000,1
2.125000,0.00000000,0.0000,1
2.126000,0.00000000,0.0000,1
2.127000,0.00000000,0.0000,1
2.128000,0.00000000,0.0000,1
2.129000,0.00000000,0.0000,1
2.130000,0.00000000,0.0000,1
2.130000,0.00000000,0.0000,1
2.131000,0.00000000,0.0000,1
2.132000,0.00000000,0.0000,1
2.133000,0.00000000,0.0000,1
2.134000,0.00000000,0.0000,1
2.135000,0.00000000,0.0000,1
2.136000,0.00000000,0.0000,1
2.137000,0.00000000,0.0000,1
2.138000,0.00000000,0.0000,1
2.139000,0.00000000,0.0000,1
2.140000,0.00000000,0.0000,1
2.140000,0.00000000,0.0000,1
2.140625,0.00000000,0.0000,1
2.141000,0.00000000,0.0000,1
2.142000,0.00000000,0.0000,1
2.143000,0.00000000,0.0000,1
2.144000,0.00000000,0.0000,1
2.145000,0.00000000,0.0000,1
2.146000,0.00000000,0.0000,1
2.147000,0.00000000,0.0000,1
2.148000,0.00000000,0.0000,1
2.149000,0.00000000,0.0000,1
2.150000,0.00000000,0.0000,1
2.150000,0.00000000,0.0000,1
2.151000,0.00000000,0.0000,1
2.152000,0.00000000,0.0000,1
2.153000,0.00000000,0.0000,1
2.154000,0.00000000,0.0000,1
2.155000,0.00000000,0.0000,1
2.156000,0.00000000,0.0000,1
2.156250,0.00000000,0.0000,1
2.157000,0.00000000,0.0000,1
2.158000,0.00000000,0.0000,1
2.159000,0.00000000,0.0000,1
2.160000,0.00000000,0.0000,1
2.160000,0.00000000,0.0000,1
2.161000,0.00000000,0.0000,1
2.162000,0.00000000,0.0000,1
2.163000,0.00000000,0.0000,1
2.164000,0.00000000,0.0000,1
2.165000,0.00000000,0.0000,1
2.166000,0.00000000,0.0000,1
2.167000,0.00000000,0.0000,1
2.168000,0.00000000,0.0000,1
2.169000,0.00000000,0.0000,1
2.170000,0.00000000,0.0000,1
2.170000,0.00000000,0.0000,1
2.171000,0.00000000,0.0000,1
2.171875,0.00000000,0.0000,1
2.172000,0.00000000,0.0000,1
2.173000,0.00000000,0.0000,1
2.174000,0.00000000,0.0000,1
2.175000,0.00000000,0.0000,1
2.176000,0.00000000,0.0000,1
2.177000,0.00000000,0.0000,1
2.178000,0.00000000,0.0000,1
2.179000,0.00000000,0.0000,1
2.180000,0.00000000,0.0000,1
2.180000,0.00000000,0.0000,1
2.181000,0.00000000,0.0000,1
2.182000,0.00000000,0.0000,1
2.183000,0.00000000,0.0000,1
2.184000,0.00000000,0.0000,1
2.185000,0.00000000,0.0000,1
2.186000,0.00000000,0.0000,1
2.187000,0.00000000,0.0000,1
2.187500,0.00000000,0.0000,1
2.188000,0.00000000,0.0000,1
2.189000,0.00000000,0.0000,1
2.190000,0.00000000,0.0000,1
2.190000,0.00000000,0.0000,1
2.191000,0.00000000,0.0000,1
2.192000,0.00000000,0.0000,1
2.193000,0.00000000,0.0000,1
2.194000,0.00000000,0.0000,1
2.195000,0.00000000,0.0000,1
2.196000,0.00000000,0.0000,1
2.197000,0.00000000,0.0000,1
2.198000,0.00000000,0.0000,1
2.199000,0.00000000,0.0000,1
2.200000,0.00000000,0.0000,1
2.200000,0.00000000,0.0000,1
2.201000,0.00000000,0.0000,1
2.202000,0.00000000,0.0000,1
2.203000,0.00000000,0.0000,1
2.203125,0.00000000,0.0000,1
2.204000,0.00000000,0.0000,1
2.205000,0.00000000,0.0000,1
2.206000,0.00000000,0.0000,1
2.207000,0.00000000,0.0000,1
2.208000,0.00000000,0.0000,1
2.209000,0.00000000,0.0000,1
2.210000,0.00000000,0.0000,1
2.210000,0.00000000,0.0000,1
2.211000,0.00000000,0.0000,1
2.212000,0.00000000,0.0000,1
2.213000,0.00000000,0.0000,1
2.214000,0.00000000,0.0000,1
2.215000,0.00000000,0.0000,1
2.216000,0.00000000,0.0000,1
2.217000,0.00000000,0.0000,1
2.218000,0.00000000,0.0000,1
2.218750,0.00000000,0.0000,1
2.219000,0.00000000,0.0000,1
2.220000,0.00000000,0.0000,1
2.220000,0.00000000,0.0000,1
2.221000,0.00000000,0.0000,1
2.222000,0.00000000,0.0000,1
2.223000,0.00000000,0.0000,1
2.224000,0.00000000,0.0000,1
2.225000,0.00000000,0.0000,1
2.226000,0.00000000,0.0000,1
2.227000,0.00000000,0.0000,1
2.228000,0.00000000,0.0000,1
2.229000,0.00000000,0.0000,1
2.230000,0.00000000,0.0000,1
2.230000,0.00000000,0.0000,1
2.231000,0.00000000,0.0000,1
2.232000,0.00000000,0.0000,1
2.233000,0.00000000,0.0000,1
2.234000,0.00000000,0.0000,1
2.234375,0.00000000,0.0000,1
2.235000,0.00000000,0.0000,1
2.236000,0.00000000,0.0000,1
2.237000,0.00000000,0.0000,1
2.238000,0.00000000,0.0000,1
2.239000,0.00000000,0.0000,1
2.240000,0.00000000,0.0000,1
2.240000,0.00000000,0.0000,1
2.241000,0.00000000,0.0000,1
2.242000,0.00000000,0.0000,1
2.243000,0.00000000,0.0000,1
2.244000,0.00000000,0.0000,1
2.245000,0.00000000,0.0000,1
2.246000,0.00000000,0.0000,1
2.247000,0.00000000,0.0000,1
2.248000,0.00000000,0.0000,1
2.249000,0.00000000,0.0000,1
2.250000,0.00000000,0.0000,1
2.250000,0.00000000,0.0000,1
2.251000,0.00000000,0.0000,1
2.252000,0.00000000,0.0000,1
2.253000,0.00000000,0.0000,1
2.254000,0.00000000,0.0000,1
2.255000,0.00000000,0.0000,1
2.256000,0.00000000,0.0000,1
2.257000,0.00000000,0.0000,1
2.258000,0.00000000,0.0000,1
2.259000,0.00000000,0.0000,1
2.260000,0.00000000,0.0000,1
2.260000,0.00000000,0.0000,1
2.261000,0.00000000,0.0000,1
2.262000,0.00000000,0.0000,1
2.263000,0.00000000,0.0000,1
2.264000,0.00000000,0.0000,1
2.265000,0.00000000,0.0000,1
2.265625,0.00000000,0.0000,1
2.266000,0.00000000,0.0000,1
2.267000,0.00000000,0.0000,1
2.268000,0.00000000,0.0000,1
2.269000,0.00000000,0.0000,1
2.270000,0.00000000,0.0000,1
2.270000,0.00000000,0.0000,1
2.271000,0.00000000,0.0000,1
2.272000,0.00000000,0.0000,1
2.273000,0.00000000,0.0000,1
2.274000,0.00000000,0.0000,1
2.275000,0.00000000,0.0000,1
2.276000,0.00000000,0.0000,1
2.277000,0.00000000,0.0000,1
2.278000,0.00000000,0.0000,1
2.279000,0.00000000,0.0000,1
2.280000,0.00000000,0.0000,1
2.280000,0.00000000,0.0000,1
2.281000,0.00000000,0.0000,1
2.281250,0.00000000,0.0000,1
2.282000,0.00000000,0.0000,1
2.283000,0.00000000,0.0000,1
2.284000,0.00000000,0.0000,1
2.285000,0.00000000,0.0000,1
2.286000,0.00000000,0.0000,1
2.287000,0.00000000,0.0000,1
2.288000,0.00000000,0.0000,1
2.289000,0.00000000,0.0000,1
2.290000,0.00000000,0.0000,1
2.290000,0.00000000,0.0000,1
2.291000,0.00000000,0.0000,1
2.292000,0.00000000,0.0000,1
2.293000,0.00000000,0.0000,1
2.294000,0.00000000,0.0000,1
2.295000,0.00000000,0.0000,1
2.296000,0.00000000,0.0000,1
2.296875,0.00000000,0.0000,1
2.297000,0.00000000,0.0000,1
2.298000,0.00000000,0.0000,1
2.299000,0.00000000,0.0000,1
2.300000,0.00000000,0.0000,1
2.300000,0.00000000,0.0000,1
2.301000,0.00000000,0.0000,1
2.302000,0.00000000,0.0000,1
2.303000,0.00000000,0.0000,1
2.304000,0.00000000,0.0000,1
2.305000,0.00000000,0.0000,1
2.306000,0.00000000,0.0000,1
2.307000,0.00000000,0.0000,1
2.308000,0.00000000,0.0000,1
2.309000,0.00000000,0.0000,1
2.310000,0.00000000,0.0000,1
2.310000,0.00000000,0.0000,1
2.311000,0.00000000,0.0000,1
2.312000,0.00000000,0.0000,1
2.312500,0.00000000,0.0000,1
2.313000,0.00000000,0.0000,1
2.314000,0.00000000,0.0000,1
2.315000,0.00000000,0.0000,1
2.316000,0.00000000,0.0000,1
2.317000,0.00000000,0.0000,1
2.318000,0.00000000,0.0000,1
2.319000,0.00000000,0.0000,1
2.320000,0.00000000,0.0000,1
2.320000,0.00000000,0.0000,1
2.321000,0.00000000,0.0000,1
2.322000,0.00000000,0.0000,1
2.323000,0.00000000,0.0000,1
2.324000,0.00000000,0.0000,1
2.325000,0.00000000,0.0000,1
2.326000,0.00000000,0.0000,1
2.327000,0.00000000,0.0000,1
2.328000,0.00000000,0.0000,1
2.328125,0.00000000,0.0000,1
2.329000,0.00000000,0.0000,1
2.330000,0.00000000,0.0000,1
2.330000,0.00000000,0.0000,1
2.331000,0.00000000,0.0000,1
2.332000,0.00000000,0.0000,1
2.333000,0.00000000,0.0000,1
2.334000,0.00000000,0.0000,1
2.335000,0.00000000,0.0000,1
2.336000,0.00000000,0.0000,1
2.337000,0.00000000,0.0000,1
2.338000,0.00000000,0.0000,1
2.339000,0.00000000,0.0000,1
2.340000,0.00000000,0.0000,1
2.340000,0.00000000,0.0000,1
2.341000,0.00000000,0.0000,1
2.342000,0.00000000,0.0000,1
2.343000,0.00000000,0.0000,1
2.343750,0.00000000,0.0000,1
2.344000,0.00000000,0.0000,1
2.345000,0.00000000,0.0000,1
2.346000,0.00000000,0.0000,1
2.347000,0.00000000,0.0000,1
2.348000,0.00000000,0.0000,1
2.349000,0.00000000,0.0000,1
2.350000,0.00000000,0.0000,1
2.350000,0.00000000,0.0000,1
2.351000,0.00000000,0.0000,1
2.352000,0.00000000,0.0000,1
2.353000,0.00000000,0.0000,1
2.354000,0.00000000,0.0000,1
2.355000,0.00000000,0.0000,1
2.356000,0.00000000,0.0000,1
2.357000,0.00000000,0.0000,1
2.358000,0.00000000,0.0000,1
2.359000,0.00000000,0.0000,1
2.359375,0.00000000,0.0000,1
2.360000,0.00000000,0.0000,1
2.360000,0.00000000,0.0000,1
2.361000,0.00000000,0.0000,1
2.362000,0.00000000,0.0000,1
2.363000,0.00000000,0.0000,1
2.364000,0.00000000,0.0000,1
2.365000,0.00000000,0.0000,1
2.366000,0.00000000,0.0000,1
2.367000,0.00000000,0.0000,1
2.368000,0.00000000,0.0000,1
2.369000,0.00000000,0.0000,1
2.370000,0.00000000,0.0000,1
2.370000,0.00000000,0.0000,1
2.371000,0.00000000,0.0000,1
2.372000,0.00000000,0.0000,1
2.373000,0.00000000,0.0000,1
2.374000,0.00000000,0.0000,1
2.375000,0.00000000,0.0000,1
2.376000,0.00000000,0.0000,1
2.377000,0.00000000,0.0000,1
2.378000,0.00000000,0.0000,1
2.379000,0.00000000,0.0000,1
2.380000,0.00000000,0.0000,1
2.380000,0.00000000,0.0000,1
2.381000,0.00000000,0.0000,1
2.382000,0.00000000,0.0000,1
2.383000,0.00000000,0.0000,1
2.384000,0.00000000,0.0000,1
2.385000,0.00000000,0.0000,1
2.386000,0.00000000,0.0000,1
2.387000,0.00000000,0.0000,1
2.388000,0.00000000,0.0000,1
2.389000,0.00000000,0.0000,1
2.390000,0.00000000,0.0000,1
2.390000,0.00000000,0.0000,1
2.390625,0.00000000,0.0000,1
2.391000,0.00000000,0.0000,1
2.392000,0.00000000,0.0000,1
2.393000,0.00000000,0.0000,1
2.394000,0.00000000,0.0000,1
2.395000,0.00000000,0.0000,1
2.396000,0.00000000,0.0000,1
2.397000,0.00000000,0.0000,1
2.398000,0.00000000,0.0000,1
2.399000,0.00000000,0.0000,1
2.400000,0.00000000,0.0000,1
2.400000,0.00000000,0.0000,1
2.401000,0.00000000,0.0000,1
2.402000,0.00000000,0.0000,1
2.403000,0.00000000,0.0000,1
2.404000,0.00000000,0.0000,1
2.405000,0.00000000,0.0000,1
2.406000,0.00000000,0.0000,1
2.406250,0.00000000,0.0000,1
2.407000,0.00000000,0.0000,1
2.408000,0.00000000,0.0000,1
2.409000,0.00000000,0.0000,1
2.410000,0.00000000,0.0000,1
2.410000,0.00000000,0.0000,1
2.411000,0.00000000,0.0000,1
2.412000,0.00000000,0.0000,1
2.413000,0.00000000,0.0000,1
2.414000,0.00000000,0.0000,1
2.415000,0.00000000,0.0000,1
2.416000,0.00000000,0.0000,1
2.417000,0.00000000,0.0000,1
2.418000,0.00000000,0.0000,1
2.419000,0.00000000,0.0000,1
2.420000,0.00000000,0.0000,1
2.420000,0.00000000,0.0000,1
2.421000,0.00000000,0.0000,1
2.421875,0.00000000,0.0000,1
2.422000,0.00000000,0.0000,1
2.423000,0.00000000,0.0000,1
2.424000,0.00000000,0.0000,1
2.425000,0.00000000,0.0000,1
2.426000,0.00000000,0.0000,1
2.427000,0.00000000,0.0000,1
2.428000,0.00000000,0.0000,1
2.429000,0.00000000,0.0000,1
2.430000,0.00000000,0.0000,1
2.430000,0.00000000,0.0000,1
2.431000,0.00000000,0.0000,1
2.432000,0.00000000,0.0000,1
2.433000,0.00000000,0.0000,1
2.434000,0.00000000,0.0000,1
2.435000,0.00000000,0.0000,1
2.436000,0.00000000,0.0000,1
2.437000,0.00000000,0.0000,1
2.437500,0.00000000,0.0000,1
2.438000,0.00000000,0.0000,1
2.439000,0.00000000,0.0000,1
2.440000,0.00000000,0.0000,1
2.440000,0.00000000,0.0000,1
2.441000,0.00000000,0.0000,1
2.442000,0.00000000,0.0000,1
2.443000,0.00000000,0.0000,1
2.444000,0.00000000,0.0000,1
2.445000,0.00000000,0.0000,1
2.446000,0.00000000,0.0000,1
2.447000,0.00000000,0.0000,1
2.448000,0.00000000,0.0000,1
2.449000,0.00000000,0.0000,1
2.450000,0.00000000,0.0000,1
2.450000,0.00000000,0.0000,1
2.451000,0.00000000,0.0000,1
2.452000,0.00000000,0.0000,1
2.453000,0.00000000,0.0000,1
2.453125,0.00000000,0.0000,1
2.454000,0.00000000,0.0000,1
2.455000,0.00000000,0.0000,1
2.456000,0.00000000,0.0000,1
2.457000,0.00000000,0.0000,1
2.458000,0.00000000,0.0000,1
2.459000,0.00000000,0.0000,1
2.460000,0.00000000,0.0000,1
2.460000,0.00000000,0.0000,1
2.461000,0.00000000,0.0000,1
2.462000,0.00000000,0.0000,1
2.463000,0.00000000,0.0000,1
2.464000,0.00000000,0.0000,1
2.465000,0.00000000,0.0000,1
2.466000,0.00000000,0.0000,1
